Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Black)",Posh Mobile,91.91,5,"So far this is the best phone I have ever bought with this reasonable price tag. 5'' display is excellent for playing games and watching videos. Though put it side by side with SGS4, it is not as vibrant as the S4, nevertheless with this price, it is a great display. Dual SIM slots is convenient for some folks who use two phone numbers. For me that brings no benefit at all. About the performance, there are no sign of lagging thus far. Everything runs smoothly thanks to Kit Kat version and 8 core processors. Further, for those who are interested in battery life, this phone is about average. The battery life cannot compare to SGS5, or Iphone 5 but it can last you a whole day if you are a light uses like I am. Additionally, external micro SD card is a plus. The back camera 13 megapixels is good but not quite good as the high end phones. Front facing camera on the other hand is interesting. 5 Megapixels is great for taking selfy if you are interested. To conclude, I have never heard of this brand (little worry) but so far this phone is giving me good experiences. For those who is currently looking for an alternative unlocked phone with reasonable price tag other than well known brands such as HTC, Samsung, or LG; Posh Titan HD E500 is the perfect everyday phone. It offers the best value with (as far as I am concern) up to date technology. Totally recommend for friends and family.",68.0
"BLU Dash X Plus - Unlocked 5.5"" Smartphone - US GMS -Pink",BLU,91.99,3,"I had bought my son an I phone 5 and have had nothing but problems with it. After 4 screen changes due to cracks, I pledged never to spend any more money on I phones. This was a reasonable alternative. My son swore he wouldn't use any phone but an I phone but it has been 2 months and so far, and no complaints. I have three of these phones.",1.0
LG Nexus 5X Unlocked Smartphone with 5.2-Inch 32GB H790 4G LTE (Carbon Black),LG,399.0,5,Great phone,0.0
Samsung Galaxy J1 Mini LTE 8GB J105H/DS Dual Sim Unlocked Phone - Retail Packaging (Gold) (International Version),,99.0,2,Phone's camera is not good. Not worth the money.,3.0
Samsung Galaxy S3 SGH-i747 4G LTE GSM Unlocked 16GB No Warranty (White),Samsung,88.0,5,"I needed an unlocked GSM phone in order to stay with my pre-paid pay-as-you-go service. My phone service switched from a CDMA system to a GSM system. This was by far the lowest priced GSM Galaxy S III I found. If you are looking for an unlocked phone make sure you know what kind of service your phone company uses; CDMA or GSM. Samsung makes the Galaxy line in both types but a GSM phone won't work on a CDMA system and vice versa.This phone came with the ATT logo on the back, having been manufactured for ATT; and also came pre-loaded with ATT apps and phone numbers. It was easy enough to delete those that were not applicable. My initial concern was that the serial number on the box didn't match the serial number on the phone; however that doesn't appear to matter because the phone works flawlessly.The battery life on the Galaxy S III is so much better than on my wife's Galaxy S II.",5.0
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Silver)",LG,435.99,5,"The phone is nice, but why the box was opened and the phone has been set up? It is a new phone.",2.0
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Red,BLU,20.99,5,Excelent,0.0
"Apple iPhone 5c Factory Unlocked Cellphone, 8GB, Blue",,199.99,1,"I turn off the phone and did not catch more, the seller did not cover warranty",0.0
"Phablet 7"" Android 4.0 GSM Tablet Phone - GSM Unlocked - Keyboard Case Bundled",,67.88,1,Its really not even a 1 and it was not compatibale with straight talk nor att as it was advertised. So I have wasted time and non refundable money. Very disappointed,4.0
"Motorola KRZR K1 Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Fire Red)",Motorola,83.99,5,"It is a good mobile, When I bought it, it was the latest product in the market, now it is old but still very confortable.",0.0
Apple iPhone 6 128GB Silver AT&T,Apple,599.95,4,I am very happy with this purchase.,1.0
Nokia Lumia 1020 RM-875 GSM Unlocked 32GB 4G LTE Windows Smartphone - Black,,245.55,5,"Very quicly, excellent phone, Very Good All",0.0
Samsung Galaxy S5 Mini G800F 16GB Unlocked Cellphone - International Version (Black),Samsung,239.0,4,"Even though this product was listed for 4g lte it does not work on att's 4g network. Instead, we are connected to H+ -- which is ok, but not quite as fast as 4g.",1.0
"Nokia E63-2 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, Media Player, and MicroSD Slot--U.S. Version with Warranty (Ultramarine Blue)",Nokia,286.0,5,I've been looking for a new cell phone for over two years but couldn't find anything that I liked. I love this phone. It's extremely easy to use and has everything that I was looking for in a new phone.,2.0
Apple iPhone 6 Plus 64GB Unlocked Smartphone - Silver (Certified Refurbished),,529.99,5,Excelent!,0.0
Samsung S5830 Galaxy Ace - Unlocked Phone - Black,Samsung,89.99,4,"I bought this phone for my teenage son who wanted a smartphone. I chose the quad band so he could take it overseas and use it there too. Since I wanted to use it with a T-Mobile pre-paid sim card, I needed to find a sim-lock free phone. The Samsung Galaxy Ace seemed perfect and it's features appealed to my son. Unfortunately, as we found out after only a few months, this phone has not good reception with the T-Mobile sim card. Most of the time it has no reception at all except for the 911 call. It might be a good phone with other providers but not with T-Mobile. The other features of the phone were fine. The camera was pretty decent too. The touch screen was not terribly responsive though.Edited review on 5/8/2015:after having this phone sit around for 18 months, I decided to find out why it would not work with my carrier (T-Mobile) despite being advertised as a GSM phone. I went to several cell phone repair shops which, of course, quoted outrageous prices for ""fixing"" it. One shop thought the contacts of the SIM card slot were bad; another blamed it on being an international (Canadian) model. The technician at Batteries and Bulbs even opened it up, free of charge, to look at the SIM card slot. He said that everything was in fine order. He indicated that it might have something to do with the phone's carrier settings. And that's what it was. It took me an afternoon of looking around but I finally figured it out. The setting had been on ""select automatically"" (either GSM or CDMA) when it should have been set to ""GSM"". After I made that change, no more problems! The phone works perfectly and has good cell reception all the time.",1.0
"Nokia 5800 XpressMusic Unlocked Phone with U.S. 3G, GPS with Free Voice Navigation, Wi-Fi, and 4 GB MicroSD Card--U.S. Version with Warranty (Black)",Nokia,79.0,5,"This phone is a good investment, I changed annually but this team used it for 3 years and it worked perfectly.",0.0
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Red,BLU,20.99,5,good and perfectly works with my phone operator. Recommended,0.0
"Samsung Galaxy S5 Active 16gb, Unlocked (Ruby Red)",,269.0,5,"I like this cell phone, it's the same that looks at the pictures, and I receive in time.",0.0
Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,Nokia,75.99,5,"Good team, works perfectly in Venezuela with Movilnet, very responsible seller, I would recommend.",
"Samsung Galaxy S5 SM-G900T GSM Unlocked Cell Phone, 16GB - Black (Certified Refurbished)",Samsung,195.99,1,Phone worked great for 1 month. Then refused to connect to tmobile network.,0.0
"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0"" Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (International and Domestic use)",Posh Mobile,129.88,5,"It is an awesome phone! I had to return because it didn't work with my carrier but other than that the features this phone have are great, I really wish I could of kept it/",1.0
Motorola Droid Razr Maxx HD 32GB XT926M 4G LTE Android Black No Contract,Motorola,134.99,1,No SD or sim card as described.,0.0
"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,4,"I'll make this review brief... Firstly, GREAT phone for the price. Its not perfect but dang you sure get your moneys worth.Now... Heres the thing...the power button is placed exactly where your thumb would be when you hold the phone and shuts off on accident constantly.Battery life is nowhere NEAR as long as its claimed to be on phonearena.com. Maybe 11 hours max if used consistently and takes at least 6 hours for full charge. Its around 3200 mah and if used on the charger it drains battery faster than it charges so be aware of thatYou must buy batteries and any other spare pqrts from bluphoneparts.com the company itself does not sell these things and I haven't found any third party knockoff batteries so expect to pay top dollar for them.",4.0
Samsung Galaxy S2 Skyrocket I727 16GB Unlocked GSM 4G LTE Smartphone w/ 8MP Camera - White,Samsung,69.99,1,"I bought this cellphone because it seemed to be great, but unfortunately i could never ever use it, since it never turn on!!I charged the battery, inserted the sim, but the phone would remain blank. I called a friend to see if it was me, but he also couldn't turn it on. Definitely it came wrong from factory.My personal opinion, i cannot recommend you this phone, search another one from a serious company.",1.0
"Samsung Galaxy S3 SCH-I535 Verizon Phone, 16GB, Marble White",Samsung,92.5,1,It would not charge the worst ever,2.0
Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,3,It is purple/blue color. My 11yo has this and it works great. She has dropped her phone many times and no phone breakage.Update: After 6 months of using this case. The rubber has started to PEEL. I have very serious doubt that this is a real Otterbox. A real one wouldn't start to peel. Buyer beware. I will only order straight from Otterbox now!,0.0
"Apple iPhone 6S Plus Unlocked Smartphone, 32 GB (Space Gray)",Apple,749.99,1,"Paid $800 only to get a fake iPhone!First of all, the charging animation is not Apple's at all. Second, the silence button is crooked. Third, the phone was used from when I opened the box, even forgetting the fact this is not an iPhone. You can obviously tell as well this iPhone is fake: I mean, look at the grammar. Apple or any company wouldn't do anything like this, and this doesn't look like stock iOS.",12.0
Apple Smart Watch Sport 38mm - Stainless Steel/White (Certified Refurbished),Apple,269.99,5,Great product,0.0
"Samsung Galaxy Note 4 N910C Unlocked Cellphone, International Version, 32GB, Black",Samsung,449.99,5,Great phone! No complaints! Works well with no issues. Using it with Straight Talk...,1.0
Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - White,Apple,239.95,1,I ordered this as a gift. My friend spent hours at Verizon trying to activate it when in the end it was a sprint phone and he ended up not being able to use it.,2.0
Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version),Samsung,179.99,5,Great phone at a great price.Do you really need an $800 phone?,0.0
Apple iPhone 5s 64GB (Space Gray) - T-Mobile,Apple,92.86,4,"Working good, only thing is bad is I did not get a proper charger with the device which was expected so had to buy it my self.",0.0
Apple iPhone 5c 16GB (Green) - Sprint,Apple,605.0,1,"Not pleased with it , tried to get it connected with sprint. But sprint came back saying the serial number was bad and that it was clearly not a sprint phone . Like the seller clearly states in the title",2.0
Sony Xperia Z C6603 Black Factory Unlocked LTE BANDS 1/3/5/7/8/20 International Version No Warranty - Original Sony phone,,179.99,5,Lovely,0.0
BlackBerry Curve 8310 GSM - Unlocked,BlackBerry,49.0,2,"my opinios is for seller recellulartoo, he always sold to my, but for the begining very good all is ok, but now when you bought quantity like 30 or 50 mobile always mobile the 10 or 15% come defective, for example usb, awful, if you want buy one is good, but if you want bouy 20 or 30 items.. you need to know that always 10 or 15% come damage or defective.",1.0
